0	ark:/67531/metadc1000002	0.8387096774193549	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.06451612903225806
1	ark:/67531/metadc1000003	0.034482758620689655	0.034482758620689655	0.10344827586206896	0.1724137931034483	0.6551724137931034
2	ark:/67531/metadc1000005	0.13793103448275862	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.7586206896551724
3	ark:/67531/metadc1000006	0.7142857142857143	0.03571428571428571	0.07142857142857142	0.03571428571428571	0.14285714285714285
4	ark:/67531/metadc1000008	0.045454545454545456	0.045454545454545456	0.8181818181818182	0.045454545454545456	0.045454545454545456
5	ark:/67531/metadc1000009	0.08823529411764706	0.14705882352941177	0.029411764705882353	0.029411764705882353	0.7058823529411765
6	ark:/67531/metadc1000010	0.5172413793103449	0.034482758620689655	0.27586206896551724	0.13793103448275862	0.034482758620689655
7	ark:/67531/metadc1000012	0.5	0.15384615384615385	0.15384615384615385	0.038461538461538464	0.15384615384615385
8	ark:/67531/metadc1000013	0.6206896551724138	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.27586206896551724
9	ark:/67531/metadc1000014	0.7586206896551724	0.034482758620689655	0.10344827586206896	0.034482758620689655	0.06896551724137931
10	ark:/67531/metadc1000017	0.16	0.32	0.08	0.04	0.4
11	ark:/67531/metadc1000018	0.7407407407407407	0.037037037037037035	0.1111111111111111	0.037037037037037035	0.07407407407407407
12	ark:/67531/metadc1000021	0.13793103448275862	0.034482758620689655	0.06896551724137931	0.034482758620689655	0.7241379310344828
13	ark:/67531/metadc1000023	0.12	0.32	0.2	0.04	0.32
14	ark:/67531/metadc1000024	0.030303030303030304	0.030303030303030304	0.5454545454545454	0.030303030303030304	0.36363636363636365
15	ark:/67531/metadc1000025	0.07142857142857142	0.03571428571428571	0.8214285714285714	0.03571428571428571	0.03571428571428571
16	ark:/67531/metadc1000028	0.16666666666666666	0.25	0.08333333333333333	0.041666666666666664	0.4583333333333333
17	ark:/67531/metadc1000029	0.6486486486486487	0.08108108108108109	0.05405405405405406	0.05405405405405406	0.16216216216216217
18	ark:/67531/metadc1000030	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.8666666666666667
19	ark:/67531/metadc1000035	0.2916666666666667	0.125	0.5	0.041666666666666664	0.041666666666666664
20	ark:/67531/metadc1000036	0.7878787878787878	0.030303030303030304	0.12121212121212122	0.030303030303030304	0.030303030303030304
21	ark:/67531/metadc1000037	0.5555555555555556	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.3333333333333333
22	ark:/67531/metadc1000041	0.08695652173913043	0.043478260869565216	0.6956521739130435	0.043478260869565216	0.13043478260869565
23	ark:/67531/metadc1000044	0.037037037037037035	0.07407407407407407	0.18518518518518517	0.037037037037037035	0.6666666666666666
24	ark:/67531/metadc1000046	0.058823529411764705	0.23529411764705882	0.11764705882352941	0.058823529411764705	0.5294117647058824
25	ark:/67531/metadc1000049	0.6296296296296297	0.037037037037037035	0.2222222222222222	0.037037037037037035	0.07407407407407407
26	ark:/67531/metadc1000050	0.034482758620689655	0.06896551724137931	0.3103448275862069	0.034482758620689655	0.5517241379310345
27	ark:/67531/metadc1000052	0.5925925925925926	0.037037037037037035	0.14814814814814814	0.037037037037037035	0.18518518518518517
28	ark:/67531/metadc1000053	0.16129032258064516	0.12903225806451613	0.03225806451612903	0.06451612903225806	0.6129032258064516
29	ark:/67531/metadc1000054	0.8518518518518519	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035
30	ark:/67531/metadc1000055	0.125	0.041666666666666664	0.125	0.041666666666666664	0.6666666666666666
31	ark:/67531/metadc1000056	0.02702702702702703	0.05405405405405406	0.02702702702702703	0.02702702702702703	0.8648648648648649
32	ark:/67531/metadc1000057	0.7741935483870968	0.03225806451612903	0.06451612903225806	0.06451612903225806	0.06451612903225806
33	ark:/67531/metadc1000058	0.11764705882352941	0.08823529411764706	0.7352941176470589	0.029411764705882353	0.029411764705882353
34	ark:/67531/metadc1000059	0.07407407407407407	0.037037037037037035	0.7777777777777778	0.037037037037037035	0.07407407407407407
35	ark:/67531/metadc1000061	0.26666666666666666	0.03333333333333333	0.36666666666666664	0.3	0.03333333333333333
36	ark:/67531/metadc1000062	0.7272727272727273	0.030303030303030304	0.12121212121212122	0.030303030303030304	0.09090909090909091
37	ark:/67531/metadc1000063	0.8064516129032258	0.03225806451612903	0.0967741935483871	0.03225806451612903	0.03225806451612903
38	ark:/67531/metadc1000067	0.5185185185185185	0.037037037037037035	0.37037037037037035	0.037037037037037035	0.037037037037037035
39	ark:/67531/metadc1000068	0.7878787878787878	0.030303030303030304	0.12121212121212122	0.030303030303030304	0.030303030303030304
40	ark:/67531/metadc1000071	0.19047619047619047	0.047619047619047616	0.6666666666666666	0.047619047619047616	0.047619047619047616
41	ark:/67531/metadc1000072	0.047619047619047616	0.047619047619047616	0.7619047619047619	0.047619047619047616	0.09523809523809523
42	ark:/67531/metadc1000073	0.7407407407407407	0.037037037037037035	0.14814814814814814	0.037037037037037035	0.037037037037037035
43	ark:/67531/metadc1000077	0.038461538461538464	0.038461538461538464	0.7307692307692307	0.038461538461538464	0.15384615384615385
44	ark:/67531/metadc1000078	0.7297297297297297	0.16216216216216217	0.05405405405405406	0.02702702702702703	0.02702702702702703
45	ark:/67531/metadc1000079	0.045454545454545456	0.045454545454545456	0.6818181818181818	0.045454545454545456	0.18181818181818182
46	ark:/67531/metadc1000081	0.08695652173913043	0.043478260869565216	0.6956521739130435	0.043478260869565216	0.13043478260869565
47	ark:/67531/metadc1000084	0.045454545454545456	0.045454545454545456	0.7727272727272727	0.045454545454545456	0.09090909090909091
48	ark:/67531/metadc1000085	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.8620689655172413
49	ark:/67531/metadc1000088	0.06451612903225806	0.06451612903225806	0.4838709677419355	0.3548387096774194	0.03225806451612903
50	ark:/67531/metadc1000089	0.13043478260869565	0.043478260869565216	0.6086956521739131	0.043478260869565216	0.17391304347826086
51	ark:/67531/metadc1000090	0.10344827586206896	0.034482758620689655	0.7241379310344828	0.034482758620689655	0.10344827586206896
52	ark:/67531/metadc1000093	0.13333333333333333	0.1	0.03333333333333333	0.03333333333333333	0.7
53	ark:/67531/metadc1000094	0.7333333333333333	0.03333333333333333	0.1	0.03333333333333333	0.1
54	ark:/67531/metadc1000095	0.043478260869565216	0.043478260869565216	0.782608695652174	0.043478260869565216	0.08695652173913043
55	ark:/67531/metadc1000099	0.8823529411764706	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.029411764705882353
56	ark:/67531/metadc1000100	0.7777777777777778	0.037037037037037035	0.07407407407407407	0.037037037037037035	0.07407407407407407
57	ark:/67531/metadc1000101	0.27586206896551724	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.6206896551724138
58	ark:/67531/metadc1000103	0.1724137931034483	0.034482758620689655	0.3448275862068966	0.034482758620689655	0.41379310344827586
59	ark:/67531/metadc1000105	0.7241379310344828	0.034482758620689655	0.1724137931034483	0.034482758620689655	0.034482758620689655
60	ark:/67531/metadc1000106	0.08333333333333333	0.041666666666666664	0.125	0.041666666666666664	0.7083333333333334
61	ark:/67531/metadc1000109	0.06896551724137931	0.034482758620689655	0.06896551724137931	0.034482758620689655	0.7931034482758621
62	ark:/67531/metadc1000110	0.12903225806451613	0.03225806451612903	0.06451612903225806	0.03225806451612903	0.7419354838709677
63	ark:/67531/metadc1000111	0.03125	0.03125	0.8125	0.03125	0.09375
64	ark:/67531/metadc1000112	0.24	0.04	0.52	0.04	0.16
65	ark:/67531/metadc1000113	0.1875	0.03125	0.3125	0.40625	0.0625
66	ark:/67531/metadc1000116	0.047619047619047616	0.047619047619047616	0.8095238095238095	0.047619047619047616	0.047619047619047616
67	ark:/67531/metadc1000117	0.1	0.03333333333333333	0.13333333333333333	0.03333333333333333	0.7
68	ark:/67531/metadc1000118	0.13043478260869565	0.043478260869565216	0.6521739130434783	0.043478260869565216	0.13043478260869565
69	ark:/67531/metadc1000120	0.8214285714285714	0.03571428571428571	0.07142857142857142	0.03571428571428571	0.03571428571428571
70	ark:/67531/metadc1000121	0.027777777777777776	0.027777777777777776	0.2222222222222222	0.4444444444444444	0.2777777777777778
71	ark:/67531/metadc1000122	0.030303030303030304	0.06060606060606061	0.8484848484848485	0.030303030303030304	0.030303030303030304
72	ark:/67531/metadc1000123	0.04	0.28	0.24	0.08	0.36
73	ark:/67531/metadc1000124	0.6666666666666666	0.037037037037037035	0.18518518518518517	0.037037037037037035	0.07407407407407407
74	ark:/67531/metadc1000127	0.06451612903225806	0.03225806451612903	0.16129032258064516	0.03225806451612903	0.7096774193548387
75	ark:/67531/metadc1000131	0.03125	0.1875	0.09375	0.03125	0.65625
76	ark:/67531/metadc1000132	0.06451612903225806	0.06451612903225806	0.22580645161290322	0.3548387096774194	0.2903225806451613
77	ark:/67531/metadc1000135	0.08	0.04	0.72	0.04	0.12
78	ark:/67531/metadc1000138	0.8529411764705882	0.029411764705882353	0.058823529411764705	0.029411764705882353	0.029411764705882353
79	ark:/67531/metadc1000139	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.8620689655172413
80	ark:/67531/metadc1000140	0.27586206896551724	0.034482758620689655	0.10344827586206896	0.034482758620689655	0.5517241379310345
81	ark:/67531/metadc1000141	0.2413793103448276	0.034482758620689655	0.10344827586206896	0.034482758620689655	0.5862068965517241
82	ark:/67531/metadc1000142	0.7241379310344828	0.10344827586206896	0.034482758620689655	0.034482758620689655	0.10344827586206896
83	ark:/67531/metadc1000143	0.04	0.4	0.04	0.04	0.48
84	ark:/67531/metadc1000146	0.043478260869565216	0.043478260869565216	0.6086956521739131	0.043478260869565216	0.2608695652173913
85	ark:/67531/metadc1000147	0.02564102564102564	0.10256410256410256	0.02564102564102564	0.05128205128205128	0.7948717948717948
86	ark:/67531/metadc1000148	0.09090909090909091	0.045454545454545456	0.7727272727272727	0.045454545454545456	0.045454545454545456
87	ark:/67531/metadc1000150	0.06896551724137931	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.8275862068965517
88	ark:/67531/metadc1000151	0.4838709677419355	0.03225806451612903	0.41935483870967744	0.03225806451612903	0.03225806451612903
89	ark:/67531/metadc1000152	0.1724137931034483	0.034482758620689655	0.27586206896551724	0.034482758620689655	0.4827586206896552
90	ark:/67531/metadc1000153	0.08695652173913043	0.043478260869565216	0.782608695652174	0.043478260869565216	0.043478260869565216
91	ark:/67531/metadc1000154	0.037037037037037035	0.037037037037037035	0.18518518518518517	0.037037037037037035	0.7037037037037037
92	ark:/67531/metadc1000155	0.8275862068965517	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.06896551724137931
93	ark:/67531/metadc1000158	0.08695652173913043	0.13043478260869565	0.6956521739130435	0.043478260869565216	0.043478260869565216
94	ark:/67531/metadc1000159	0.11538461538461539	0.038461538461538464	0.7692307692307693	0.038461538461538464	0.038461538461538464
95	ark:/67531/metadc1000160	0.8076923076923077	0.038461538461538464	0.07692307692307693	0.038461538461538464	0.038461538461538464
96	ark:/67531/metadc1000161	0.7407407407407407	0.037037037037037035	0.07407407407407407	0.037037037037037035	0.1111111111111111
97	ark:/67531/metadc1000162	0.05555555555555555	0.027777777777777776	0.3611111111111111	0.4444444444444444	0.1111111111111111
98	ark:/67531/metadc1000164	0.8529411764705882	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.058823529411764705
99	ark:/67531/metadc1000165	0.058823529411764705	0.058823529411764705	0.8235294117647058	0.029411764705882353	0.029411764705882353
100	ark:/67531/metadc1000167	0.08	0.36	0.24	0.04	0.28
101	ark:/67531/metadc1000168	0.029411764705882353	0.14705882352941177	0.17647058823529413	0.35294117647058826	0.29411764705882354
102	ark:/67531/metadc1000169	0.20689655172413793	0.034482758620689655	0.20689655172413793	0.034482758620689655	0.5172413793103449
