0	aubrey_identifier	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.21428571428571427	0.07142857142857142
1	ark:/67531/metapth1258871	0.17307692307692307	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.6346153846153846	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.057692307692307696
2	ark:/67531/metapth1283330	0.03125	0.03125	0.03125	0.09375	0.59375	0.03125	0.03125	0.03125	0.09375	0.03125
3	ark:/67531/metadc1063068	0.803030303030303	0.045454545454545456	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.045454545454545456	0.015151515151515152
4	ark:/67531/metapth1270463	0.0875	0.0625	0.0375	0.0125	0.0375	0.0125	0.0125	0.0125	0.6625	0.0625
5	ark:/67531/metapth1258360	0.056818181818181816	0.125	0.011363636363636364	0.011363636363636364	0.7159090909090909	0.011363636363636364	0.011363636363636364	0.011363636363636364	0.03409090909090909	0.011363636363636364
6	ark:/67531/metadc307711	0.6064814814814815	0.05092592592592592	0.013888888888888888	0.004629629629629629	0.041666666666666664	0.004629629629629629	0.004629629629629629	0.004629629629629629	0.25462962962962965	0.013888888888888888
7	ark:/67531/metadc1079212	0.725	0.025	0.075	0.025	0.025	0.025	0.025	0.025	0.025	0.025
8	ark:/67531/metadc1081950	0.7380952380952381	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.07142857142857142	0.023809523809523808	0.023809523809523808	0.023809523809523808
9	ark:/67531/metadc1083584	0.8076923076923077	0.01282051282051282	0.038461538461538464	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.0641025641025641	0.01282051282051282
10	ark:/67531/metadc1079284	0.8125	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332
11	ark:/67531/metadc1080327	0.8125	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332
12	ark:/67531/metadc303488	0.016129032258064516	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.8225806451612904	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516
13	ark:/67531/metadc303595	0.0625	0.4791666666666667	0.020833333333333332	0.020833333333333332	0.2708333333333333	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.0625	0.020833333333333332
14	ark:/67531/metadc303435	0.022727272727272728	0.4772727272727273	0.022727272727272728	0.022727272727272728	0.20454545454545456	0.06818181818181818	0.022727272727272728	0.022727272727272728	0.11363636363636363	0.022727272727272728
15	ark:/67531/metadc303607	0.020833333333333332	0.1875	0.020833333333333332	0.020833333333333332	0.6041666666666666	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.0625	0.020833333333333332
16	ark:/67531/metadc303361	0.021739130434782608	0.6304347826086957	0.021739130434782608	0.021739130434782608	0.06521739130434782	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.15217391304347827	0.021739130434782608
17	ark:/67531/metadc306194	0.8225806451612904	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516
18	ark:/67531/metadc227488	0.019230769230769232	0.09615384615384616	0.057692307692307696	0.019230769230769232	0.6730769230769231	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.057692307692307696	0.019230769230769232
19	ark:/67531/metadc1541998	0.8125	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332	0.020833333333333332
20	ark:/67531/metadc1547786	0.5735294117647058	0.07352941176470588	0.1323529411764706	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.04411764705882353	0.10294117647058823	0.014705882352941176
21	ark:/67531/metadc1126079	0.5857142857142857	0.04285714285714286	0.014285714285714285	0.014285714285714285	0.24285714285714285	0.014285714285714285	0.014285714285714285	0.014285714285714285	0.04285714285714286	0.014285714285714285
22	ark:/67531/metadc1126114	0.8269230769230769	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232
23	ark:/67531/metadc1126173	0.7727272727272727	0.015151515151515152	0.045454545454545456	0.015151515151515152	0.045454545454545456	0.045454545454545456	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.015151515151515152
24	ark:/67531/metadc1128258	0.8166666666666667	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.05	0.016666666666666666	0.016666666666666666	0.016666666666666666
25	ark:/67531/metadc1128085	0.8269230769230769	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232
26	ark:/67531/metadc1128744	0.8225806451612904	0.016129032258064516	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516
